date,id,content,username,filtered_tokens,preprocessed_text
2023-03-30 11:30:08+00:00,1641402423494209539,"Mkongwe wa miaka 86 aweka rekodi ya kunyanyua vitu vizito
https://t.co/Gwc6E4kCSh https://t.co/20bEMoqJvl",bbcswahili,"['mkongw', 'miaka', '86', 'aweka', 'rekodi', 'kunyanyua', 'vitu', 'vizito', 'https://t.co/gwc6e4kcsh', 'https://t.co/20bemoqjvl']",mkongw miaka 86 aweka rekodi kunyanyua vitu vizito https://t.co/gwc6e4kcsh https://t.co/20bemoqjvl
2023-03-30 11:00:01+00:00,1641394847205539843,"Je ni kwanini kuna uhsama kati ya Marekani na Urusi, Saudia na Iran na China na Japan?

https://t.co/urXzXp9ORa",bbcswahili,"['je', 'kwanini', 'kuna', 'uhsama', 'kati', 'marekani', 'urusi,', 'saudia', 'iran', 'china', 'japan?', 'https://t.co/urxzxp9ora']","je kwanini kuna uhsama kati marekani urusi, saudia iran china japan? https://t.co/urxzxp9ora"
2023-03-30 09:30:13+00:00,1641372245053394944,"Jair Bolsonaro yuko njiani kurejea Brazil kwa mara ya kwanza tangu ghasia za Januari 8
https://t.co/AVlixoamLd https://t.co/x93Yvy7fIf",bbcswahili,"['jair', 'bolsonaro', 'yuko', 'njiani', 'kurejea', 'brazil', 'mara', 'kwanza', 'tangu', 'ghasia', 'januari', '8', 'https://t.co/avlixoamld', 'https://t.co/x93yvy7fif']",jair bolsonaro yuko njiani kurejea brazil mara kwanza tangu ghasia januari 8 https://t.co/avlixoamld https://t.co/x93yvy7fif
2023-03-30 09:11:42+00:00,1641367585571717121,"Wanabenki wapatikana na hatia ya kumsaidia rafiki wa Putin
https://t.co/r8Sj6iY2yw https://t.co/zwS5tQvB9f",bbcswahili,"['wanabenki', 'wapatikana', 'hatia', 'kumsaidia', 'rafiki', 'putin', 'https://t.co/r8sj6iy2yw', 'https://t.co/zws5tqvb9f']",wanabenki wapatikana hatia kumsaidia rafiki putin https://t.co/r8sj6iy2yw https://t.co/zws5tqvb9f
2023-03-30 08:30:08+00:00,1641357125929631744,"Familia yetu hatimaye imeungana tena - binti wa Rusesabagina
https://t.co/hc73oK12w3 https://t.co/44KtmaEzx7",bbcswahili,"['familia', 'yetu', 'hatimay', 'imeungana', 'tena', '-', 'binti', 'rusesabagina', 'https://t.co/hc73ok12w3', 'https://t.co/44ktmaezx7']",familia yetu hatimay imeungana tena - binti rusesabagina https://t.co/hc73ok12w3 https://t.co/44ktmaezx7
2023-03-30 08:00:06+00:00,1641349569249198080,"Polisi watanda Nairobi huku upinzani nchini Kenya ukikaidi marufuku ya maandamano
https://t.co/gJn5MsHHzp https://t.co/60xoUIHAql",bbcswahili,"['polisi', 'watanda', 'nairobi', 'huku', 'upinzani', 'nchini', 'kenya', 'ukikaidi', 'marufuku', 'maandamano', 'https://t.co/gjn5mshhzp', 'https://t.co/60xouihaql']",polisi watanda nairobi huku upinzani nchini kenya ukikaidi marufuku maandamano https://t.co/gjn5mshhzp https://t.co/60xouihaql
2023-03-30 07:30:08+00:00,1641342027408326656,"Watu kadhaa wahofiwa kufa baada ya kugongana kwa helikopta za kijeshi Marekani
https://t.co/n7vnCLE2cA https://t.co/aSIHrS3Dxx",bbcswahili,"['watu', 'kadhaa', 'wahofiwa', 'kufa', 'baada', 'kugongana', 'helikopta', 'kijeshi', 'marekani', 'https://t.co/n7vncle2ca', 'https://t.co/asihrs3dxx']",watu kadhaa wahofiwa kufa baada kugongana helikopta kijeshi marekani https://t.co/n7vncle2ca https://t.co/asihrs3dxx
2023-03-30 06:30:08+00:00,1641326927955873793,"Wanaharakati wayataka makampuni ya uchimbaji madini kuwalipa zaidi Wachimbaji DRC
https://t.co/UTTEeFWbp0 https://t.co/pIzwGCHVDG",bbcswahili,"['wanaharakati', 'wayataka', 'makampuni', 'uchimbaji', 'madini', 'kuwalipa', 'wachimbaji', 'drc', 'https://t.co/utteefwbp0', 'https://t.co/pizwgchvdg']",wanaharakati wayataka makampuni uchimbaji madini kuwalipa wachimbaji drc https://t.co/utteefwbp0 https://t.co/pizwgchvdg
2023-03-30 06:00:12+00:00,1641319393253552128,"Makamu wa rais Kamala Harris kujadili vita vya Ukraine na rais wa Tanzania,na msimamo wa nchi hiyo kutofungamana na upande wowote katika mzozo huo
https://t.co/mHe6VMKsxQ https://t.co/TueHNCxh4g",bbcswahili,"['makamu', 'rai', 'kamala', 'harri', 'kujadili', 'vita', 'vya', 'ukrain', 'rai', 'tanzania,na', 'msimamo', 'nchi', 'hiyo', 'kutofungamana', 'upand', 'wowot', 'katika', 'mzozo', 'huo', 'https://t.co/mhe6vmksxq', 'https://t.co/tuehncxh4g']","makamu rai kamala harri kujadili vita vya ukrain rai tanzania,na msimamo nchi hiyo kutofungamana upand wowot katika mzozo huo https://t.co/mhe6vmksxq https://t.co/tuehncxh4g"
2023-03-30 05:30:09+00:00,1641311830084579329,"Papa Francis alazwa hospitalini akiwa na maambukizo ya kupumua
https://t.co/sDiywWP5eV https://t.co/kiOHQ846KR",bbcswahili,"['papa', 'franci', 'alazwa', 'hospitalini', 'akiwa', 'maambukizo', 'kupumua', 'https://t.co/sdiywwp5ev', 'https://t.co/kiohq846kr']",papa franci alazwa hospitalini akiwa maambukizo kupumua https://t.co/sdiywwp5ev https://t.co/kiohq846kr
2023-03-30 05:06:44+00:00,1641305938559631363,"Je, Vladimir Putin anaweza kukamatwa kwa uhalifu wa kivita?
https://t.co/1RZfbecJdD",bbcswahili,"['je,', 'vladimir', 'putin', 'anaweza', 'kukamatwa', 'uhalifu', 'kivita?', 'https://t.co/1rzfbecjdd']","je, vladimir putin anaweza kukamatwa uhalifu kivita? https://t.co/1rzfbecjdd"
2023-03-30 04:30:06+00:00,1641296721245241349,"Paul Rusesabagina: Shujaa wa ‘Hotel Rwanda’ na mkosoaji wa serikali awasili Marekani
https://t.co/DJmbq3ZMHL https://t.co/BZemgEEayn",bbcswahili,"['paul', 'rusesabagina:', 'shujaa', '‘hotel', 'rwanda’', 'mkosoaji', 'serikali', 'awasili', 'marekani', 'https://t.co/djmbq3zmhl', 'https://t.co/bzemgeeayn']",paul rusesabagina: shujaa ‘hotel rwanda’ mkosoaji serikali awasili marekani https://t.co/djmbq3zmhl https://t.co/bzemgeeayn
2023-03-30 04:00:12+00:00,1641289195741417474,"Upinzani Kenya waapa kuendelea na maandamano leo huku  mabalozi  wakionyesha wasi wasi kuhusu ghasia na uharibifu wa mali
https://t.co/72NJQskobE",bbcswahili,"['upinzani', 'kenya', 'waapa', 'kuendelea', 'maandamano', 'leo', 'huku', 'mabalozi', 'wakionyesha', 'wasi', 'wasi', 'kuhusu', 'ghasia', 'uharibifu', 'mali', 'https://t.co/72njqskob']",upinzani kenya waapa kuendelea maandamano leo huku mabalozi wakionyesha wasi wasi kuhusu ghasia uharibifu mali https://t.co/72njqskob
2023-03-30 03:30:07+00:00,1641281622916956166,"Makamu wa Rais wa Marekani Kamala Harris awasili Tanzania
https://t.co/7d3p6spqDC",bbcswahili,"['makamu', 'rai', 'marekani', 'kamala', 'harri', 'awasili', 'tanzania', 'https://t.co/7d3p6spqdc']",makamu rai marekani kamala harri awasili tanzania https://t.co/7d3p6spqdc
2023-03-30 03:00:11+00:00,1641274089925926914,"Arsenal, Chelsea, Man City na Man United 'zatoana roho' usajili wa Declan Rice
https://t.co/ziG2WVzyIM",bbcswahili,"['arsenal,', 'chelsea,', 'man', 'citi', 'man', 'unit', ""'zatoana"", ""roho'"", 'usajili', 'declan', 'rice', 'https://t.co/zig2wvzyim']","arsenal, chelsea, man citi man unit 'zatoana roho' usajili declan rice https://t.co/zig2wvzyim"
2023-03-29 19:30:10+00:00,1641160843013308427,"""Nilifanya jambo nilipokuwa mdogo, na lilikuwa kosa,"" aliandika katika mojawapo ya barua hizo

https://t.co/ID34ydpQSe",bbcswahili,"['""nilifanya', 'jambo', 'nilipokuwa', 'mdogo,', 'lilikuwa', 'kosa,""', 'aliandika', 'katika', 'mojawapo', 'barua', 'hizo', 'https://t.co/id34ydpqs']","""nilifanya jambo nilipokuwa mdogo, lilikuwa kosa,"" aliandika katika mojawapo barua hizo https://t.co/id34ydpqs"
2023-03-29 19:00:22+00:00,1641153342058446864,"Je unajua ni kwanini Ukraine na Urusi hazijatumia ndege za kivita katika makabiliano yao huko UKraine?

https://t.co/FOFyz3IMyT",bbcswahili,"['je', 'unajua', 'kwanini', 'ukrain', 'urusi', 'hazijatumia', 'ndege', 'kivita', 'katika', 'makabiliano', 'huko', 'ukraine?', 'https://t.co/fofyz3imyt']",je unajua kwanini ukrain urusi hazijatumia ndege kivita katika makabiliano huko ukraine? https://t.co/fofyz3imyt
2023-03-29 18:38:03+00:00,1641147724044042280,"Manchester City bado wanamngoja kiungo wa kati wa Ujerumani Ilkay Gundogan kufanya uamuzi kuhusu mustakabali wake, huku Barcelona wakitamani kumsajili

https://t.co/ilSprw6LNe",bbcswahili,"['manchest', 'citi', 'bado', 'wanamngoja', 'kiungo', 'kati', 'ujerumani', 'ilkay', 'gundogan', 'kufanya', 'uamuzi', 'kuhusu', 'mustakabali', 'wake,', 'huku', 'barcelona', 'wakitamani', 'kumsajili', 'https://t.co/ilsprw6ln']","manchest citi bado wanamngoja kiungo kati ujerumani ilkay gundogan kufanya uamuzi kuhusu mustakabali wake, huku barcelona wakitamani kumsajili https://t.co/ilsprw6ln"
2023-03-29 18:00:10+00:00,1641138193633247232,"Kwanini Tanzania na Uganda zilie na ziwe na wasiwasi kwa maandamano ya Kenya?

https://t.co/zYwNRo7sMF",bbcswahili,"['kwanini', 'tanzania', 'uganda', 'zili', 'ziw', 'wasiwasi', 'maandamano', 'kenya?', 'https://t.co/zywnro7smf']",kwanini tanzania uganda zili ziw wasiwasi maandamano kenya? https://t.co/zywnro7smf
2023-03-29 17:30:10+00:00,1641130642007113751,"Mabaki ya kifaru adimu yawekwa kwenye maonesho Kenya
https://t.co/6zQVKFj221 https://t.co/HdNSl6Ak45",bbcswahili,"['mabaki', 'kifaru', 'adimu', 'yawekwa', 'kweny', 'maonesho', 'kenya', 'https://t.co/6zqvkfj221', 'https://t.co/hdnsl6ak45']",mabaki kifaru adimu yawekwa kweny maonesho kenya https://t.co/6zqvkfj221 https://t.co/hdnsl6ak45
2023-03-29 16:45:10+00:00,1641119315700113413,"Kocha Renard sasa kufunza timu ya soka ya wanawake Ufaransa baada ya kuondoka Saudia

https://t.co/PwQlNrnGuE https://t.co/6ZhijLqnQL",bbcswahili,"['kocha', 'renard', 'sasa', 'kufunza', 'timu', 'soka', 'wanawak', 'ufaransa', 'baada', 'kuondoka', 'saudia', 'https://t.co/pwqlnrngu', 'https://t.co/6zhijlqnql']",kocha renard sasa kufunza timu soka wanawak ufaransa baada kuondoka saudia https://t.co/pwqlnrngu https://t.co/6zhijlqnql
2023-03-29 16:40:08+00:00,1641118049414660098,"Gavana wa ngome ya Raila Odinga aliyesitisha maandamano abadili msimamo wake

https://t.co/MGVKZw6r3U https://t.co/R4vKQZvAc7",bbcswahili,"['gavana', 'ngome', 'raila', 'odinga', 'aliyesitisha', 'maandamano', 'abadili', 'msimamo', 'https://t.co/mgvkzw6r3u', 'https://t.co/r4vkqzvac7']",gavana ngome raila odinga aliyesitisha maandamano abadili msimamo https://t.co/mgvkzw6r3u https://t.co/r4vkqzvac7
2023-03-29 16:31:18+00:00,1641115828174168064,"""Baba yangu alisema: 'Sitaki kukuona tena. Wewe si mtoto wangu. Siwezi kuwa na mtoto kama wewe''

https://t.co/n04XVCD3Tk",bbcswahili,"['""baba', 'alisema:', ""'sitaki"", 'kukuona', 'tena.', 'wew', 'si', 'mtoto', 'wangu.', 'siwezi', 'kuwa', 'mtoto', 'kama', ""wewe''"", 'https://t.co/n04xvcd3tk']","""baba alisema: 'sitaki kukuona tena. wew si mtoto wangu. siwezi kuwa mtoto kama wewe'' https://t.co/n04xvcd3tk"
2023-03-29 16:00:10+00:00,1641107991523991553,"fahamu umuhimu wa mnyama huyu anayewindwa zaidi duniani

https://t.co/5MKFgFAtrA",bbcswahili,"['fahamu', 'umuhimu', 'mnyama', 'huyu', 'anayewindwa', 'duniani', 'https://t.co/5mkfgfatra']",fahamu umuhimu mnyama huyu anayewindwa duniani https://t.co/5mkfgfatra
2023-03-29 15:31:07+00:00,1641100680671682560,"'Kijana mdogo aliyefungwa jela kimakosa kwa miaka mingi zaidi Marekani' hivi karibuni alitoka gerezani na sasa ni mtu huru

https://t.co/CzW3adpU2x?",bbcswahili,"[""'kijana"", 'mdogo', 'aliyefungwa', 'jela', 'kimakosa', 'miaka', 'mingi', ""marekani'"", 'hivi', 'karibuni', 'alitoka', 'gerezani', 'sasa', 'mtu', 'huru', 'https://t.co/czw3adpu2x?']",'kijana mdogo aliyefungwa jela kimakosa miaka mingi marekani' hivi karibuni alitoka gerezani sasa mtu huru https://t.co/czw3adpu2x?
2023-03-29 15:30:39+00:00,1641100566301405184,"Utendakazi wa majasusi wa Urusi ni bora kuliko jeshi lake - Wataalam
https://t.co/VsscU6j5Il https://t.co/cbdqkIYOJw",bbcswahili,"['utendakazi', 'majasusi', 'urusi', 'bora', 'kuliko', 'jeshi', 'lake', '-', 'wataalam', 'https://t.co/vsscu6j5il', 'https://t.co/cbdqkiyojw']",utendakazi majasusi urusi bora kuliko jeshi lake - wataalam https://t.co/vsscu6j5il https://t.co/cbdqkiyojw
2023-03-29 15:00:20+00:00,1641092936271011844,"Gavana wa ngome ya Raila Odinga asitisha maandamano
https://t.co/CCgvHgbYXn https://t.co/Adm6d9Xy7w",bbcswahili,"['gavana', 'ngome', 'raila', 'odinga', 'asitisha', 'maandamano', 'https://t.co/ccgvhgbyxn', 'https://t.co/adm6d9xy7w']",gavana ngome raila odinga asitisha maandamano https://t.co/ccgvhgbyxn https://t.co/adm6d9xy7w
2023-03-29 14:42:43+00:00,1641088502572908544,"Fahamu kwanini licha ya jeshi la Urusi kuwa na ndege zenye uwezo mkubwa na vifaa bora haliwezi kufanya operesheni kamili ya anga Ukraine

https://t.co/A5FCbXlopg",bbcswahili,"['fahamu', 'kwanini', 'licha', 'jeshi', 'la', 'urusi', 'kuwa', 'ndege', 'zeny', 'uwezo', 'mkubwa', 'vifaa', 'bora', 'haliwezi', 'kufanya', 'operesheni', 'kamili', 'anga', 'ukrain', 'https://t.co/a5fcbxlopg']",fahamu kwanini licha jeshi la urusi kuwa ndege zeny uwezo mkubwa vifaa bora haliwezi kufanya operesheni kamili anga ukrain https://t.co/a5fcbxlopg
2023-03-29 14:30:19+00:00,1641085381243174913,"Urusi inasema vita vya Ukraine vitakuwa vya muda mrefu na itamuunga mkono rais Putin
https://t.co/Fai3lTbdU0 https://t.co/xN5kDeParV",bbcswahili,"['urusi', 'inasema', 'vita', 'vya', 'ukrain', 'vitakuwa', 'vya', 'muda', 'mrefu', 'itamuunga', 'mkono', 'rai', 'putin', 'https://t.co/fai3ltbdu0', 'https://t.co/xn5kdeparv']",urusi inasema vita vya ukrain vitakuwa vya muda mrefu itamuunga mkono rai putin https://t.co/fai3ltbdu0 https://t.co/xn5kdeparv
2023-03-29 14:00:06+00:00,1641077778144452608,"""Nilipopewa matokeo yangu , cha ajabu ni kuwa sikuwa na wasiwasi wala uwoga'' 

https://t.co/u2Yf4WYR7g",bbcswahili,"['""nilipopewa', 'matokeo', ',', 'cha', 'ajabu', 'kuwa', 'sikuwa', 'wasiwasi', 'wala', ""uwoga''"", 'https://t.co/u2yf4wyr7g']","""nilipopewa matokeo , cha ajabu kuwa sikuwa wasiwasi wala uwoga'' https://t.co/u2yf4wyr7g"
2023-03-29 13:30:12+00:00,1641070254569693194,"Italia yapiga marufuku nyama inayokuzwa katika maabara ili kulinda chakula cha asili
https://t.co/EhGEziyM3d https://t.co/YxIvwn9Yvz",bbcswahili,"['italia', 'yapiga', 'marufuku', 'nyama', 'inayokuzwa', 'katika', 'maabara', 'ili', 'kulinda', 'chakula', 'cha', 'asili', 'https://t.co/ehgeziym3d', 'https://t.co/yxivwn9yvz']",italia yapiga marufuku nyama inayokuzwa katika maabara ili kulinda chakula cha asili https://t.co/ehgeziym3d https://t.co/yxivwn9yvz
2023-03-29 13:00:10+00:00,1641062696064897026,"Je, ni rekodi gani nyingine za mabao anazokaribia kuziweka?

https://t.co/iGyTIShZUE",bbcswahili,"['je,', 'rekodi', 'gani', 'nyingin', 'mabao', 'anazokaribia', 'kuziweka?', 'https://t.co/igytishzu']","je, rekodi gani nyingin mabao anazokaribia kuziweka? https://t.co/igytishzu"
2023-03-29 12:33:54+00:00,1641056085216747520,"Ghana yataka jaribio la kujiua kuwa halali
https://t.co/ccI551IRcu https://t.co/LqEB6CiWq5",bbcswahili,"['ghana', 'yataka', 'jaribio', 'la', 'kujiua', 'kuwa', 'halali', 'https://t.co/cci551ircu', 'https://t.co/lqeb6ciwq5']",ghana yataka jaribio la kujiua kuwa halali https://t.co/cci551ircu https://t.co/lqeb6ciwq5
2023-03-29 12:00:09+00:00,1641047589196816385,"'Kwa sasa ndege aina ya F-16 haziwezi kuisaidia Ukraine' - Marekani
https://t.co/jYb33lVOrx https://t.co/Jn6unncMMi",bbcswahili,"[""'kwa"", 'sasa', 'ndege', 'aina', 'f-16', 'haziwezi', 'kuisaidia', ""ukraine'"", '-', 'marekani', 'https://t.co/jyb33lvorx', 'https://t.co/jn6unncmmi']",'kwa sasa ndege aina f-16 haziwezi kuisaidia ukraine' - marekani https://t.co/jyb33lvorx https://t.co/jn6unncmmi
2023-03-29 11:30:06+00:00,1641040026648674305,"Viungo vya albino vyaibiwa makaburini, Msumbiji
https://t.co/YsleeM3IEI https://t.co/Cm0jWMmKmM",bbcswahili,"['viungo', 'vya', 'albino', 'vyaibiwa', 'makaburini,', 'msumbiji', 'https://t.co/ysleem3iei', 'https://t.co/cm0jwmmkmm']","viungo vya albino vyaibiwa makaburini, msumbiji https://t.co/ysleem3iei https://t.co/cm0jwmmkmm"
2023-03-29 11:15:07+00:00,1641036258276245507,"Jinsi matukio ya mashambulizi ya risasi yalivyoisukuma Israel kuwapa bunduki zaidi raia

https://t.co/yCWyB0rrSj",bbcswahili,"['jinsi', 'matukio', 'mashambulizi', 'risasi', 'yalivyoisukuma', 'israel', 'kuwapa', 'bunduki', 'raia', 'https://t.co/ycwyb0rrsj']",jinsi matukio mashambulizi risasi yalivyoisukuma israel kuwapa bunduki raia https://t.co/ycwyb0rrsj
2023-03-29 10:32:54+00:00,1641025634196496384,"Zambia yaonya dhidi ya maandamano dhidi ya wapenzi wa jinsia moja wakati wa ziara ya Harris
https://t.co/omntoV0r07 https://t.co/ejhZLdwKv7",bbcswahili,"['zambia', 'yaonya', 'dhidi', 'maandamano', 'dhidi', 'wapenzi', 'jinsia', 'moja', 'wakati', 'ziara', 'harri', 'https://t.co/omntov0r07', 'https://t.co/ejhzldwkv7']",zambia yaonya dhidi maandamano dhidi wapenzi jinsia moja wakati ziara harri https://t.co/omntov0r07 https://t.co/ejhzldwkv7
2023-03-29 09:36:56+00:00,1641011550025646081,"Kwanini ndoa zinakithiri wakati Ramadhani? 
https://t.co/k86DqM0cdg",bbcswahili,"['kwanini', 'ndoa', 'zinakithiri', 'wakati', 'ramadhani?', 'https://t.co/k86dqm0cdg']",kwanini ndoa zinakithiri wakati ramadhani? https://t.co/k86dqm0cdg
2023-03-29 09:00:13+00:00,1641002310053552128,"Wabunge wa Lesotho kujadili kurejesha sehemu za Afrika Kusini kuwa sehemu ya nchi hiyo
https://t.co/mOk5cWd86d https://t.co/tQ5cj4H4Sz",bbcswahili,"['wabung', 'lesotho', 'kujadili', 'kurejesha', 'sehemu', 'afrika', 'kusini', 'kuwa', 'sehemu', 'nchi', 'hiyo', 'https://t.co/mok5cwd86d', 'https://t.co/tq5cj4h4sz']",wabung lesotho kujadili kurejesha sehemu afrika kusini kuwa sehemu nchi hiyo https://t.co/mok5cwd86d https://t.co/tq5cj4h4sz
2023-03-29 08:00:11+00:00,1640987201516257280,"Matamshi ya Makamu wa rais wa Marekani Harris kuunga mkono haki za LGBTQ yamhamakisha Spika wa Ghana
https://t.co/YVX1PiKqpw https://t.co/ywrAuBD6b3",bbcswahili,"['matamshi', 'makamu', 'rai', 'marekani', 'harri', 'kuunga', 'mkono', 'haki', 'lgbtq', 'yamhamakisha', 'spika', 'ghana', 'https://t.co/yvx1pikqpw', 'https://t.co/ywraubd6b3']",matamshi makamu rai marekani harri kuunga mkono haki lgbtq yamhamakisha spika ghana https://t.co/yvx1pikqpw https://t.co/ywraubd6b3
2023-03-29 07:40:46+00:00,1640982315785437185,"Mtalii aliyepiga picha akiwa uchi katika mlima Agung afukuzwa Indonesia 
https://t.co/VgmPzXBH2F https://t.co/9UKSxZa7yV",bbcswahili,"['mtalii', 'aliyepiga', 'picha', 'akiwa', 'uchi', 'katika', 'mlima', 'agung', 'afukuzwa', 'indonesia', 'https://t.co/vgmpzxbh2f', 'https://t.co/9uksxza7yv']",mtalii aliyepiga picha akiwa uchi katika mlima agung afukuzwa indonesia https://t.co/vgmpzxbh2f https://t.co/9uksxza7yv
